CNPJ_Emissora,Codigo_Identificacao_Certificado,Data_Referencia,Versao,Tipo,CNPJ,Percentual,_tipo_certificado
02.773.542/0001-22,BRRBRACRA6S0,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRA868,2025-12-01,1,Cedente,87.547.428/0001-37,1.0,CRI
02.773.542/0001-22,BRRBRACRA868,2025-12-01,1,Devedor,87.547.428/0001-37,1.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI002,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1K0,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-04-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-04-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-06-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-06-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1T1,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-03-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-03-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-07-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-07-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI1X3,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI234,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI242,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI267,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-07-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-07-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2C5,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2J0,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-07-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-07-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2L6,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2M4,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2R3,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2V5,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-04-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-04-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-06-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-06-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,BRRBRACRI2W3,2025-09-01,1,Cedente,0,0.0,CRI
